timestamp,station_id,data_source,wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min
2025-11-04 20:43:38.761762,WBWF,PREDICTION,1.2,193,23.92,1014,31,1.189,1.66,0,0,0.0,0.0
2025-11-04 20:43:50.769114,GZWF,PREDICTION,1.36,271,23.8,1014,39,1.19,1.87,0,0,0.0,0.0
2025-11-04 20:44:02.839874,ZFWF,PREDICTION,0.77,114,20.2,1016,24,1.207,1.07,0,0,0.0,0.0
2025-11-04 20:44:24.136742,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:44:28.762418,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:44:33.750553,WBWF,PREDICTION,1.41,193,23.92,1014,31,1.189,1.95,0,0,0.0,0.0
2025-11-04 20:44:38.761041,WBWF,PREDICTION,1.41,193,23.92,1014,31,1.189,1.95,0,0,0.0,0.0
2025-11-04 20:44:43.761548,WBWF,PREDICTION,1.41,193,23.92,1014,31,1.189,1.95,0,0,0.0,0.0
2025-11-04 20:44:48.747802,WBWF,PREDICTION,1.41,193,23.92,1014,31,1.189,1.95,0,0,0.0,0.0
2025-11-04 20:44:53.759286,WBWF,PREDICTION,1.3,193,23.92,1014,31,1.189,1.79,0,0,0.0,0.0
2025-11-04 20:44:58.753069,WBWF,PREDICTION,1.3,193,23.92,1014,31,1.189,1.79,0,0,0.0,0.0
2025-11-04 20:45:03.937514,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:08.938545,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:13.990581,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:18.930225,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:24.315403,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:28.943593,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:37.098836,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:38.952120,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:45:51.302244,GZWF,API,1.19,271,23.8,1014,39,1.19,1.64,0,0,0.0,0.0
2025-11-04 20:46:03.606524,ZFWF,API,1,114,20.2,1016,24,1.207,1.38,0,0,0.0,0.0
2025-11-04 20:46:15.673003,WBWF,PREDICTION,1.44,193,23.92,1014,31,1.189,1.99,0,0,0.0,0.0
2025-11-04 20:46:27.738794,GZWF,PREDICTION,1.49,271,23.8,1014,39,1.19,2.06,0,0,0.0,0.0
2025-11-04 20:46:36.754610,WBWF,PREDICTION,0.87,193,23.92,1014,31,1.189,1.21,0,0,0.0,0.0
2025-11-04 20:46:38.749223,WBWF,PREDICTION,0.87,193,23.92,1014,31,1.189,1.21,0,0,0.0,0.0
2025-11-04 20:46:50.805205,GZWF,PREDICTION,1.3,271,23.8,1014,39,1.19,1.79,0,0,0.0,0.0
2025-11-04 20:47:02.862966,ZFWF,PREDICTION,0.72,114,20.2,1016,24,1.207,1.0,0,0,0.0,0.0
2025-11-04 20:47:36.774499,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.6,0,0,0.0,0.0
2025-11-04 20:47:38.761540,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.6,0,0,0.0,0.0
2025-11-04 20:47:50.797689,GZWF,PREDICTION,1.22,271,23.8,1014,39,1.19,1.68,0,0,0.0,0.0
2025-11-04 20:47:53.587450,WBWF,PREDICTION,0.95,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:47:58.809425,WBWF,PREDICTION,0.95,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:48:03.796641,WBWF,PREDICTION,0.99,193,23.92,1014,31,1.189,1.37,0,0,0.0,0.0
2025-11-04 20:48:04.041509,GZWF,PREDICTION,0.95,271,23.8,1014,39,1.19,1.31,0,0,0.0,0.0
2025-11-04 20:48:04.045180,ZFWF,PREDICTION,1.19,114,20.2,1016,24,1.207,1.64,0,0,0.0,0.0
2025-11-04 20:48:13.226824,WBWF,PREDICTION,1.41,193,23.92,1014,31,1.189,1.95,0,0,0.0,0.0
2025-11-04 20:48:13.341697,GZWF,PREDICTION,1.02,271,23.8,1014,39,1.19,1.4,0,0,0.0,0.0
2025-11-04 20:48:13.346003,ZFWF,PREDICTION,1.05,114,20.2,1016,24,1.207,1.45,0,0,0.0,0.0
2025-11-04 20:48:28.469506,WBWF,API,1.15,193,23.92,1014,31,1.189,1.59,0,0,0.0,0.0
2025-11-04 20:48:28.765162,GZWF,API,1.19,271,23.8,1014,39,1.19,1.64,0,0,0.0,0.0
2025-11-04 20:48:29.026812,ZFWF,API,1,114,20.2,1016,24,1.207,1.38,0,0,0.0,0.0
2025-11-04 20:48:29.034404,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.29,0,0,0.0,0.0
2025-11-04 20:48:29.038195,GZWF,PREDICTION,1.14,271,23.8,1014,39,1.19,1.57,0,0,0.0,0.0
2025-11-04 20:48:29.042033,ZFWF,PREDICTION,1.07,114,20.2,1016,24,1.207,1.48,0,0,0.0,0.0
2025-11-04 20:48:36.205774,WBWF,PREDICTION,0.92,193,23.92,1014,31,1.189,1.27,0,0,0.0,0.0
2025-11-04 20:48:36.325821,GZWF,PREDICTION,0.93,271,23.8,1014,39,1.19,1.28,0,0,0.0,0.0
2025-11-04 20:48:36.330461,ZFWF,PREDICTION,0.83,114,20.2,1016,24,1.207,1.15,0,0,0.0,0.0
2025-11-04 20:48:41.210846,WBWF,PREDICTION,1.03,193,23.92,1014,31,1.189,1.42,0,0,0.0,0.0
2025-11-04 20:48:41.343605,GZWF,PREDICTION,0.92,271,23.8,1014,39,1.19,1.27,0,0,0.0,0.0
2025-11-04 20:48:41.348741,ZFWF,PREDICTION,1.09,114,20.2,1016,24,1.207,1.51,0,0,0.0,0.0
2025-11-04 20:48:51.213711,WBWF,PREDICTION,1.2,193,23.92,1014,31,1.189,1.65,0,0,0.0,0.0
2025-11-04 20:48:51.357360,GZWF,PREDICTION,1.03,271,23.8,1014,39,1.19,1.42,0,0,0.0,0.0
2025-11-04 20:48:51.363823,ZFWF,PREDICTION,0.99,114,20.2,1016,24,1.207,1.37,0,0,0.0,0.0
2025-11-04 20:49:01.211032,WBWF,PREDICTION,1.13,193,23.92,1014,31,1.189,1.56,0,0,0.0,0.0
2025-11-04 20:49:01.333936,GZWF,PREDICTION,1.31,271,23.8,1014,39,1.19,1.81,0,0,0.0,0.0
2025-11-04 20:49:01.338446,ZFWF,PREDICTION,1.29,114,20.2,1016,24,1.207,1.78,0,0,0.0,0.0
2025-11-04 20:49:06.227246,WBWF,PREDICTION,1.13,193,23.92,1014,31,1.189,1.56,0,0,0.0,0.0
2025-11-04 20:49:06.336943,GZWF,PREDICTION,1.31,271,23.8,1014,39,1.19,1.81,0,0,0.0,0.0
2025-11-04 20:49:06.341803,ZFWF,PREDICTION,1.29,114,20.2,1016,24,1.207,1.78,0,0,0.0,0.0
2025-11-04 20:49:16.208323,WBWF,PREDICTION,0.96,193,23.92,1014,31,1.189,1.33,0,0,0.0,0.0
2025-11-04 20:49:16.330400,GZWF,PREDICTION,1.4,271,23.8,1014,39,1.19,1.94,0,0,0.0,0.0
2025-11-04 20:49:16.334446,ZFWF,PREDICTION,0.92,114,20.2,1016,24,1.207,1.26,0,0,0.0,0.0
2025-11-04 20:49:21.210690,WBWF,PREDICTION,1.19,193,23.92,1014,31,1.189,1.65,0,0,0.0,0.0
2025-11-04 20:49:21.334381,GZWF,PREDICTION,1.18,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:49:21.338459,ZFWF,PREDICTION,0.84,114,20.2,1016,24,1.207,1.17,0,0,0.0,0.0
2025-11-04 20:49:26.213142,WBWF,PREDICTION,1.19,193,23.92,1014,31,1.189,1.65,0,0,0.0,0.0
2025-11-04 20:49:26.332614,GZWF,PREDICTION,1.18,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:49:26.337506,ZFWF,PREDICTION,0.84,114,20.2,1016,24,1.207,1.17,0,0,0.0,0.0
2025-11-04 20:49:31.214747,WBWF,PREDICTION,1.38,193,23.92,1014,31,1.189,1.91,0,0,0.0,0.0
2025-11-04 20:49:31.334381,GZWF,PREDICTION,1.25,271,23.8,1014,39,1.19,1.72,0,0,0.0,0.0
2025-11-04 20:49:31.339205,ZFWF,PREDICTION,1.22,114,20.2,1016,24,1.207,1.68,0,0,0.0,0.0
2025-11-04 20:49:36.215065,WBWF,PREDICTION,1.38,193,23.92,1014,31,1.189,1.91,0,0,0.0,0.0
2025-11-04 20:49:36.338131,GZWF,PREDICTION,1.25,271,23.8,1014,39,1.19,1.72,0,0,0.0,0.0
2025-11-04 20:49:36.342037,ZFWF,PREDICTION,1.22,114,20.2,1016,24,1.207,1.68,0,0,0.0,0.0
2025-11-04 20:49:46.202581,WBWF,PREDICTION,1.23,193,23.92,1014,31,1.189,1.7,0,0,0.0,0.0
2025-11-04 20:49:46.325249,GZWF,PREDICTION,1.03,271,23.8,1014,39,1.19,1.42,0,0,0.0,0.0
2025-11-04 20:49:46.330259,ZFWF,PREDICTION,0.94,114,20.2,1016,24,1.207,1.29,0,0,0.0,0.0
2025-11-04 20:49:51.208644,WBWF,PREDICTION,1.18,193,23.92,1014,31,1.189,1.63,0,0,0.0,0.0
2025-11-04 20:49:51.328626,GZWF,PREDICTION,1.14,271,23.8,1014,39,1.19,1.57,0,0,0.0,0.0
2025-11-04 20:49:51.334094,ZFWF,PREDICTION,0.74,114,20.2,1016,24,1.207,1.02,0,0,0.0,0.0
2025-11-04 20:49:56.214540,WBWF,PREDICTION,1.18,193,23.92,1014,31,1.189,1.63,0,0,0.0,0.0
2025-11-04 20:49:56.326385,GZWF,PREDICTION,1.14,271,23.8,1014,39,1.19,1.57,0,0,0.0,0.0
2025-11-04 20:49:56.331008,ZFWF,PREDICTION,0.74,114,20.2,1016,24,1.207,1.02,0,0,0.0,0.0
2025-11-04 20:50:01.218627,WBWF,PREDICTION,1.2,193,23.92,1014,31,1.189,1.66,0,0,0.0,0.0
2025-11-04 20:50:01.336954,GZWF,PREDICTION,1.43,271,23.8,1014,39,1.19,1.98,0,0,0.0,0.0
2025-11-04 20:50:01.341121,ZFWF,PREDICTION,0.76,114,20.2,1016,24,1.207,1.05,0,0,0.0,0.0
2025-11-04 20:50:11.207868,WBWF,PREDICTION,1.04,193,23.92,1014,31,1.189,1.44,0,0,0.0,0.0
2025-11-04 20:50:11.329814,GZWF,PREDICTION,1.13,271,23.8,1014,39,1.19,1.57,0,0,0.0,0.0
2025-11-04 20:50:11.335068,ZFWF,PREDICTION,1.09,114,20.2,1016,24,1.207,1.5,0,0,0.0,0.0
2025-11-04 20:50:16.213564,WBWF,PREDICTION,1.04,193,23.92,1014,31,1.189,1.44,0,0,0.0,0.0
2025-11-04 20:50:16.333212,GZWF,PREDICTION,1.13,271,23.8,1014,39,1.19,1.57,0,0,0.0,0.0
2025-11-04 20:50:16.337731,ZFWF,PREDICTION,1.09,114,20.2,1016,24,1.207,1.5,0,0,0.0,0.0
2025-11-04 20:50:26.215929,WBWF,PREDICTION,1.42,193,23.92,1014,31,1.189,1.96,0,0,0.0,0.0
2025-11-04 20:50:26.330678,GZWF,PREDICTION,1.28,271,23.8,1014,39,1.19,1.77,0,0,0.0,0.0
2025-11-04 20:50:26.334578,ZFWF,PREDICTION,1.11,114,20.2,1016,24,1.207,1.54,0,0,0.0,0.0
2025-11-04 20:50:36.221562,WBWF,PREDICTION,0.98,193,23.92,1014,31,1.189,1.35,0,0,0.0,0.0
2025-11-04 20:50:36.333552,GZWF,PREDICTION,1.19,271,23.8,1014,39,1.19,1.64,0,0,0.0,0.0
2025-11-04 20:50:36.338563,ZFWF,PREDICTION,0.96,114,20.2,1016,24,1.207,1.32,0,0,0.0,0.0
2025-11-04 20:50:46.212352,WBWF,PREDICTION,1.23,193,23.92,1014,31,1.189,1.7,0,0,0.0,0.0
2025-11-04 20:50:46.331699,GZWF,PREDICTION,1.24,271,23.8,1014,39,1.19,1.71,0,0,0.0,0.0
2025-11-04 20:50:46.336350,ZFWF,PREDICTION,0.84,114,20.2,1016,24,1.207,1.16,0,0,0.0,0.0
2025-11-04 20:50:51.212549,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:50:51.338797,GZWF,PREDICTION,1.42,271,23.8,1014,39,1.19,1.96,0,0,0.0,0.0
2025-11-04 20:50:51.343222,ZFWF,PREDICTION,0.77,114,20.2,1016,24,1.207,1.07,0,0,0.0,0.0
2025-11-04 20:50:56.216672,WBWF,PREDICTION,0.94,193,23.92,1014,31,1.189,1.3,0,0,0.0,0.0
2025-11-04 20:50:56.337892,GZWF,PREDICTION,1.42,271,23.8,1014,39,1.19,1.96,0,0,0.0,0.0
2025-11-04 20:50:56.342015,ZFWF,PREDICTION,0.77,114,20.2,1016,24,1.207,1.07,0,0,0.0,0.0
2025-11-04 20:51:01.217460,WBWF,PREDICTION,1.23,193,23.92,1014,31,1.189,1.69,0,0,0.0,0.0
2025-11-04 20:51:01.334410,GZWF,PREDICTION,1.11,271,23.8,1014,39,1.19,1.53,0,0,0.0,0.0
2025-11-04 20:51:01.338235,ZFWF,PREDICTION,1.11,114,20.2,1016,24,1.207,1.54,0,0,0.0,0.0
2025-11-04 20:51:11.203930,WBWF,PREDICTION,0.88,193,23.92,1014,31,1.189,1.22,0,0,0.0,0.0
2025-11-04 20:51:11.325911,GZWF,PREDICTION,1.34,271,23.8,1014,39,1.19,1.84,0,0,0.0,0.0
2025-11-04 20:51:11.329220,ZFWF,PREDICTION,1.02,114,20.2,1016,24,1.207,1.41,0,0,0.0,0.0
2025-11-04 20:51:21.207248,WBWF,PREDICTION,1.3,193,23.92,1014,31,1.189,1.79,0,0,0.0,0.0
2025-11-04 20:51:21.325953,GZWF,PREDICTION,0.93,271,23.8,1014,39,1.19,1.28,0,0,0.0,0.0
2025-11-04 20:51:21.329364,ZFWF,PREDICTION,1.17,114,20.2,1016,24,1.207,1.62,0,0,0.0,0.0
2025-11-04 20:51:31.212260,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.61,0,0,0.0,0.0
2025-11-04 20:51:31.332934,GZWF,PREDICTION,1.15,271,23.8,1014,39,1.19,1.59,0,0,0.0,0.0
2025-11-04 20:51:31.336978,ZFWF,PREDICTION,1.26,114,20.2,1016,24,1.207,1.74,0,0,0.0,0.0
2025-11-04 20:51:36.236224,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.61,0,0,0.0,0.0
2025-11-04 20:51:36.357511,GZWF,PREDICTION,1.15,271,23.8,1014,39,1.19,1.59,0,0,0.0,0.0
2025-11-04 20:51:36.361233,ZFWF,PREDICTION,1.26,114,20.2,1016,24,1.207,1.74,0,0,0.0,0.0
2025-11-04 20:51:46.207028,WBWF,PREDICTION,1.08,193,23.92,1014,31,1.189,1.49,0,0,0.0,0.0
2025-11-04 20:51:46.321819,GZWF,PREDICTION,1.45,271,23.8,1014,39,1.19,2.0,0,0,0.0,0.0
2025-11-04 20:51:46.325462,ZFWF,PREDICTION,1.28,114,20.2,1016,24,1.207,1.76,0,0,0.0,0.0
2025-11-04 20:51:51.218470,WBWF,PREDICTION,1.0,193,23.92,1014,31,1.189,1.37,0,0,0.0,0.0
2025-11-04 20:51:51.334856,GZWF,PREDICTION,0.91,271,23.8,1014,39,1.19,1.25,0,0,0.0,0.0
2025-11-04 20:51:51.338094,ZFWF,PREDICTION,1.25,114,20.2,1016,24,1.207,1.72,0,0,0.0,0.0
2025-11-04 20:52:01.202838,WBWF,PREDICTION,0.87,193,23.92,1014,31,1.189,1.2,0,0,0.0,0.0
2025-11-04 20:52:01.318637,GZWF,PREDICTION,1.35,271,23.8,1014,39,1.19,1.86,0,0,0.0,0.0
2025-11-04 20:52:01.323183,ZFWF,PREDICTION,0.83,114,20.2,1016,24,1.207,1.15,0,0,0.0,0.0
2025-11-04 20:52:06.203147,WBWF,PREDICTION,0.87,193,23.92,1014,31,1.189,1.2,0,0,0.0,0.0
2025-11-04 20:52:06.343132,GZWF,PREDICTION,1.35,271,23.8,1014,39,1.19,1.86,0,0,0.0,0.0
2025-11-04 20:52:06.347818,ZFWF,PREDICTION,0.83,114,20.2,1016,24,1.207,1.15,0,0,0.0,0.0
2025-11-04 20:52:16.214513,WBWF,PREDICTION,0.87,193,23.92,1014,31,1.189,1.2,0,0,0.0,0.0
2025-11-04 20:52:16.326907,GZWF,PREDICTION,1.35,271,23.8,1014,39,1.19,1.87,0,0,0.0,0.0
2025-11-04 20:52:16.330499,ZFWF,PREDICTION,1.05,114,20.2,1016,24,1.207,1.45,0,0,0.0,0.0
2025-11-04 20:52:21.218258,WBWF,PREDICTION,1.14,193,23.92,1014,31,1.189,1.57,0,0,0.0,0.0
2025-11-04 20:52:21.333525,GZWF,PREDICTION,1.19,271,23.8,1014,39,1.19,1.65,0,0,0.0,0.0
2025-11-04 20:52:21.337707,ZFWF,PREDICTION,1.18,114,20.2,1016,24,1.207,1.62,0,0,0.0,0.0
2025-11-04 20:52:26.219281,WBWF,PREDICTION,1.14,193,23.92,1014,31,1.189,1.57,0,0,0.0,0.0
2025-11-04 20:52:26.334803,GZWF,PREDICTION,1.19,271,23.8,1014,39,1.19,1.65,0,0,0.0,0.0
2025-11-04 20:52:26.338435,ZFWF,PREDICTION,1.18,114,20.2,1016,24,1.207,1.62,0,0,0.0,0.0
2025-11-04 20:52:36.204946,WBWF,PREDICTION,0.91,193,23.92,1014,31,1.189,1.26,0,0,0.0,0.0
2025-11-04 20:52:36.321848,GZWF,PREDICTION,1.2,271,23.8,1014,39,1.19,1.65,0,0,0.0,0.0
2025-11-04 20:52:36.325508,ZFWF,PREDICTION,0.8,114,20.2,1016,24,1.207,1.11,0,0,0.0,0.0
2025-11-04 20:52:41.207515,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.6,0,0,0.0,0.0
2025-11-04 20:52:41.352490,GZWF,PREDICTION,1.12,271,23.8,1014,39,1.19,1.55,0,0,0.0,0.0
2025-11-04 20:52:41.357529,ZFWF,PREDICTION,1.29,114,20.2,1016,24,1.207,1.78,0,0,0.0,0.0
2025-11-04 20:52:51.212915,WBWF,PREDICTION,1.39,193,23.92,1014,31,1.189,1.92,0,0,0.0,0.0
2025-11-04 20:52:51.319987,GZWF,PREDICTION,1.31,271,23.8,1014,39,1.19,1.81,0,0,0.0,0.0
2025-11-04 20:52:51.323970,ZFWF,PREDICTION,1.24,114,20.2,1016,24,1.207,1.72,0,0,0.0,0.0
2025-11-04 20:53:01.209246,WBWF,PREDICTION,1.12,193,23.92,1014,31,1.189,1.54,0,0,0.0,0.0
2025-11-04 20:53:01.328110,GZWF,PREDICTION,1.4,271,23.8,1014,39,1.19,1.93,0,0,0.0,0.0
2025-11-04 20:53:01.332491,ZFWF,PREDICTION,1.17,114,20.2,1016,24,1.207,1.61,0,0,0.0,0.0
2025-11-04 20:53:06.215535,WBWF,PREDICTION,1.12,193,23.92,1014,31,1.189,1.54,0,0,0.0,0.0
2025-11-04 20:53:06.333320,GZWF,PREDICTION,1.4,271,23.8,1014,39,1.19,1.93,0,0,0.0,0.0
2025-11-04 20:53:06.337499,ZFWF,PREDICTION,1.17,114,20.2,1016,24,1.207,1.61,0,0,0.0,0.0
2025-11-04 20:53:16.211404,WBWF,PREDICTION,1.16,193,23.92,1014,31,1.189,1.6,0,0,0.0,0.0
2025-11-04 20:53:16.326955,GZWF,PREDICTION,1.33,271,23.8,1014,39,1.19,1.83,0,0,0.0,0.0
2025-11-04 20:53:16.332541,ZFWF,PREDICTION,0.98,114,20.2,1016,24,1.207,1.35,0,0,0.0,0.0
2025-11-04 20:53:26.205803,WBWF,PREDICTION,1.24,193,23.92,1014,31,1.189,1.71,0,0,0.0,0.0
2025-11-04 20:53:26.319119,GZWF,PREDICTION,1.02,271,23.8,1014,39,1.19,1.41,0,0,0.0,0.0
2025-11-04 20:53:26.322862,ZFWF,PREDICTION,0.92,114,20.2,1016,24,1.207,1.27,0,0,0.0,0.0
2025-11-04 20:53:31.221249,WBWF,PREDICTION,1.09,193,23.92,1014,31,1.189,1.51,0,0,0.0,0.0
2025-11-04 20:53:31.334105,GZWF,PREDICTION,1.37,271,23.8,1014,39,1.19,1.9,0,0,0.0,0.0
2025-11-04 20:53:31.337339,ZFWF,PREDICTION,1.24,114,20.2,1016,24,1.207,1.72,0,0,0.0,0.0
2025-11-04 20:53:41.223897,WBWF,PREDICTION,1.05,193,23.92,1014,31,1.189,1.44,0,0,0.0,0.0
2025-11-04 20:53:41.338296,GZWF,PREDICTION,1.05,271,23.8,1014,39,1.19,1.45,0,0,0.0,0.0
2025-11-04 20:53:41.343606,ZFWF,PREDICTION,1.28,114,20.2,1016,24,1.207,1.77,0,0,0.0,0.0
2025-11-04 20:53:51.213709,WBWF,PREDICTION,1.27,193,23.92,1014,31,1.189,1.76,0,0,0.0,0.0
2025-11-04 20:53:51.332749,GZWF,PREDICTION,1.43,271,23.8,1014,39,1.19,1.97,0,0,0.0,0.0
2025-11-04 20:53:51.337456,ZFWF,PREDICTION,1.12,114,20.2,1016,24,1.207,1.55,0,0,0.0,0.0
2025-11-04 20:54:01.204930,WBWF,PREDICTION,1.1,193,23.92,1014,31,1.189,1.52,0,0,0.0,0.0
2025-11-04 20:54:01.328393,GZWF,PREDICTION,1.03,271,23.8,1014,39,1.19,1.42,0,0,0.0,0.0
2025-11-04 20:54:01.333984,ZFWF,PREDICTION,1.14,114,20.2,1016,24,1.207,1.57,0,0,0.0,0.0
2025-11-04 20:54:11.215026,WBWF,PREDICTION,1.43,193,23.92,1014,31,1.189,1.97,0,0,0.0,0.0
2025-11-04 20:54:11.333172,GZWF,PREDICTION,1.07,271,23.8,1014,39,1.19,1.47,0,0,0.0,0.0
2025-11-04 20:54:11.337467,ZFWF,PREDICTION,1.29,114,20.2,1016,24,1.207,1.78,0,0,0.0,0.0
2025-11-04 20:54:16.235551,WBWF,PREDICTION,1.43,193,23.92,1014,31,1.189,1.97,0,0,0.0,0.0
2025-11-04 20:54:16.347562,GZWF,PREDICTION,1.07,271,23.8,1014,39,1.19,1.47,0,0,0.0,0.0
2025-11-04 20:54:16.352393,ZFWF,PREDICTION,1.29,114,20.2,1016,24,1.207,1.78,0,0,0.0,0.0
2025-11-04 20:54:26.218207,WBWF,PREDICTION,1.12,193,23.92,1014,31,1.189,1.55,0,0,0.0,0.0
2025-11-04 20:54:26.337696,GZWF,PREDICTION,1.46,271,23.8,1014,39,1.19,2.02,0,0,0.0,0.0
2025-11-04 20:54:26.343136,ZFWF,PREDICTION,1.13,114,20.2,1016,24,1.207,1.56,0,0,0.0,0.0
2025-11-04 20:54:36.214405,WBWF,PREDICTION,0.89,193,23.92,1014,31,1.189,1.23,0,0,0.0,0.0
2025-11-04 20:54:36.333360,GZWF,PREDICTION,0.91,271,23.8,1014,39,1.19,1.26,0,0,0.0,0.0
2025-11-04 20:54:36.337357,ZFWF,PREDICTION,1.1,114,20.2,1016,24,1.207,1.52,0,0,0.0,0.0
2025-11-04 20:54:46.204650,WBWF,PREDICTION,1.39,193,23.92,1014,31,1.189,1.92,0,0,0.0,0.0
2025-11-04 20:54:46.320744,GZWF,PREDICTION,1.32,271,23.8,1014,39,1.19,1.83,0,0,0.0,0.0
2025-11-04 20:54:46.324048,ZFWF,PREDICTION,1.16,114,20.2,1016,24,1.207,1.6,0,0,0.0,0.0
2025-11-04 20:54:56.223272,WBWF,PREDICTION,1.19,193,23.92,1014,31,1.189,1.64,0,0,0.0,0.0
2025-11-04 20:54:56.343763,GZWF,PREDICTION,0.99,271,23.8,1014,39,1.19,1.36,0,0,0.0,0.0
2025-11-04 20:54:56.348231,ZFWF,PREDICTION,0.91,114,20.2,1016,24,1.207,1.26,0,0,0.0,0.0
2025-11-04 20:55:06.212395,WBWF,PREDICTION,1.4,193,23.92,1014,31,1.189,1.93,0,0,0.0,0.0
2025-11-04 20:55:06.327541,GZWF,PREDICTION,1.05,271,23.8,1014,39,1.19,1.45,0,0,0.0,0.0
2025-11-04 20:55:06.332570,ZFWF,PREDICTION,0.79,114,20.2,1016,24,1.207,1.08,0,0,0.0,0.0
2025-11-04 20:55:11.215986,WBWF,PREDICTION,1.0,193,23.92,1014,31,1.189,1.38,0,0,0.0,0.0
2025-11-04 20:55:11.324753,GZWF,PREDICTION,1.21,271,23.8,1014,39,1.19,1.67,0,0,0.0,0.0
2025-11-04 20:55:11.330682,ZFWF,PREDICTION,1.24,114,20.2,1016,24,1.207,1.71,0,0,0.0,0.0
2025-11-04 20:55:16.218209,WBWF,PREDICTION,1.0,193,23.92,1014,31,1.189,1.38,0,0,0.0,0.0
2025-11-04 20:55:16.341749,GZWF,PREDICTION,1.21,271,23.8,1014,39,1.19,1.67,0,0,0.0,0.0
2025-11-04 20:55:16.345558,ZFWF,PREDICTION,1.24,114,20.2,1016,24,1.207,1.71,0,0,0.0,0.0
2025-11-04 20:55:26.207340,WBWF,PREDICTION,1.24,193,23.92,1014,31,1.189,1.72,0,0,0.0,0.0
2025-11-04 20:55:26.327235,GZWF,PREDICTION,1.02,271,23.8,1014,39,1.19,1.41,0,0,0.0,0.0
2025-11-04 20:55:26.331287,ZFWF,PREDICTION,1.24,114,20.2,1016,24,1.207,1.72,0,0,0.0,0.0
2025-11-04 20:55:31.213967,WBWF,PREDICTION,1.36,193,23.92,1014,31,1.189,1.87,0,0,0.0,0.0
2025-11-04 20:55:31.334483,GZWF,PREDICTION,1.01,271,23.8,1014,39,1.19,1.39,0,0,0.0,0.0
2025-11-04 20:55:31.339801,ZFWF,PREDICTION,1.18,114,20.2,1016,24,1.207,1.62,0,0,0.0,0.0
2025-11-04 20:55:41.209345,WBWF,PREDICTION,1.01,193,23.92,1014,31,1.189,1.4,0,0,0.0,0.0
2025-11-04 20:55:41.327993,GZWF,PREDICTION,1.17,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:55:41.332070,ZFWF,PREDICTION,0.79,114,20.2,1016,24,1.207,1.08,0,0,0.0,0.0
2025-11-04 20:55:46.214103,WBWF,PREDICTION,1.01,193,23.92,1014,31,1.189,1.4,0,0,0.0,0.0
2025-11-04 20:55:46.337187,GZWF,PREDICTION,1.17,271,23.8,1014,39,1.19,1.62,0,0,0.0,0.0
2025-11-04 20:55:46.341043,ZFWF,PREDICTION,0.79,114,20.2,1016,24,1.207,1.08,0,0,0.0,0.0
2025-11-04 20:55:56.205563,WBWF,PREDICTION,1.31,193,23.92,1014,31,1.189,1.81,0,0,0.0,0.0
2025-11-04 20:55:56.321266,GZWF,PREDICTION,1.0,271,23.8,1014,39,1.19,1.38,0,0,0.0,0.0
2025-11-04 20:55:56.328103,ZFWF,PREDICTION,1.2,114,20.2,1016,24,1.207,1.66,0,0,0.0,0.0
2025-11-04 20:56:01.206432,WBWF,PREDICTION,1.15,193,23.92,1014,31,1.189,1.58,0,0,0.0,0.0
2025-11-04 20:56:01.325028,GZWF,PREDICTION,1.27,271,23.8,1014,39,1.19,1.75,0,0,0.0,0.0
