timestamp,station_id,data_source,wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min
2025-10-24 09:02:21.888508,WBWF,PREDICTION,6.12,356,28.85,1015,37,1.171,8.45,744.96,71516.18,11919.364,11.919364
2025-10-24 09:02:24.179616,GZWF,PREDICTION,2.53,45,30.12,1015,25,1.166,3.49,52.53,15234.25,2539.041,2.539041
2025-10-24 09:02:24.261503,ZFWF,PREDICTION,1.98,353,25.51,1016,32,1.185,2.73,0,0,0.0,0.0
2025-10-24 09:02:25.758748,WBWF,API,5.94,356,28.85,1015,37,1.171,8.2,681.72,65445.49,10907.581,10.907581
2025-10-24 09:02:27.942098,GZWF,API,2.55,45,30.12,1015,25,1.166,3.52,53.71,15575.61,2595.936,2.595936
2025-10-24 09:02:28.187887,ZFWF,API,1.85,353,25.51,1016,32,1.185,2.55,0,0,0.0,0.0
2025-10-24 09:03:21.883030,WBWF,PREDICTION,6.22,356,28.85,1015,37,1.171,8.59,783.57,75222.4,12537.067,12.537067
2025-10-24 09:03:24.184195,GZWF,PREDICTION,2.5,45,30.12,1015,25,1.166,3.45,50.41,14619.76,2436.627,2.436627
2025-10-24 09:03:24.264592,ZFWF,PREDICTION,1.75,353,25.51,1016,32,1.185,2.41,0,0,0.0,0.0
2025-10-24 09:04:21.884683,WBWF,PREDICTION,6.12,356,28.85,1015,37,1.171,8.44,744.46,71468.22,11911.37,11.91137
2025-10-24 09:04:24.355580,GZWF,PREDICTION,2.7,45,30.12,1015,25,1.166,3.72,63.49,18411.77,3068.629,3.068629
2025-10-24 09:04:24.455836,ZFWF,PREDICTION,2.08,353,25.51,1016,32,1.185,2.87,0,0,0.0,0.0
2025-10-24 09:05:21.885454,WBWF,PREDICTION,5.82,356,28.85,1015,37,1.171,8.03,640.73,61510.13,10251.688,10.251688
2025-10-24 09:05:24.299013,GZWF,PREDICTION,2.46,45,30.12,1015,25,1.166,3.39,48.07,13939.13,2323.189,2.323189
2025-10-24 09:05:24.386757,ZFWF,PREDICTION,2.01,353,25.51,1016,32,1.185,2.78,0,0,0.0,0.0
2025-10-24 09:06:21.891591,WBWF,PREDICTION,5.66,356,28.85,1015,37,1.171,7.81,589.51,56593.25,9432.208,9.432208
2025-10-24 09:06:24.168570,GZWF,PREDICTION,2.38,45,30.12,1015,25,1.166,3.28,43.54,12626.99,2104.498,2.104498
2025-10-24 09:06:24.245068,ZFWF,PREDICTION,1.89,353,25.51,1016,32,1.185,2.61,0,0,0.0,0.0
2025-10-24 09:07:21.889883,WBWF,PREDICTION,6.0,356,28.85,1015,37,1.171,8.28,701.52,67346.06,11224.343,11.224343
2025-10-24 09:07:24.191646,GZWF,PREDICTION,2.69,45,30.12,1015,25,1.166,3.72,63.38,18379.99,3063.331,3.063331
2025-10-24 09:07:24.269542,ZFWF,PREDICTION,1.88,353,25.51,1016,32,1.185,2.59,0,0,0.0,0.0
2025-10-24 09:08:21.887618,WBWF,PREDICTION,6.13,356,28.85,1015,37,1.171,8.47,750.44,72041.92,12006.986,12.006986
2025-10-24 09:08:24.113989,GZWF,PREDICTION,2.35,45,30.12,1015,25,1.166,3.24,42.08,12202.05,2033.675,2.033675
2025-10-24 09:08:24.190438,ZFWF,PREDICTION,2.13,353,25.51,1016,32,1.185,2.94,0,0,0.0,0.0
2025-10-24 09:09:21.895404,WBWF,PREDICTION,6.18,356,28.85,1015,37,1.171,8.53,766.39,73573.24,12262.206,12.262206
2025-10-24 09:09:24.141536,GZWF,PREDICTION,2.78,45,30.12,1015,25,1.166,3.83,69.43,20134.02,3355.669,3.355669
2025-10-24 09:09:24.216546,ZFWF,PREDICTION,1.97,353,25.51,1016,32,1.185,2.72,0,0,0.0,0.0
2025-10-24 09:10:21.902487,WBWF,PREDICTION,5.89,356,28.85,1015,37,1.171,8.13,664.28,63770.86,10628.477,10.628477
2025-10-24 09:10:24.218182,GZWF,PREDICTION,2.37,45,30.12,1015,25,1.166,3.28,43.31,12559.94,2093.323,2.093323
2025-10-24 09:10:24.294986,ZFWF,PREDICTION,1.56,353,25.51,1016,32,1.185,2.15,0,0,0.0,0.0
2025-10-24 09:11:21.877764,WBWF,PREDICTION,5.9,356,28.85,1015,37,1.171,8.14,667.71,64100.39,10683.398,10.683398
2025-10-24 09:11:24.251038,GZWF,PREDICTION,2.58,45,30.12,1015,25,1.166,3.56,55.7,16154.31,2692.385,2.692385
2025-10-24 09:11:24.338570,ZFWF,PREDICTION,1.85,353,25.51,1016,32,1.185,2.56,0,0,0.0,0.0
2025-10-24 09:12:21.887927,WBWF,PREDICTION,5.94,356,28.85,1015,37,1.171,8.2,681.24,65399.07,10899.846,10.899846
2025-10-24 09:12:24.461726,GZWF,PREDICTION,2.57,45,30.12,1015,25,1.166,3.55,55.19,16004.4,2667.4,2.6674
2025-10-24 09:12:24.561719,ZFWF,PREDICTION,1.96,353,25.51,1016,32,1.185,2.71,0,0,0.0,0.0
2025-10-24 09:13:22.084071,WBWF,API,5.94,356,28.84,1015,37,1.171,8.2,681.75,65447.65,10907.942,10.907942
2025-10-24 09:13:24.434183,GZWF,API,2.55,45,30.07,1015,25,1.166,3.52,53.72,15578.18,2596.364,2.596364
2025-10-24 09:13:24.664361,ZFWF,API,1.85,353,25.5,1016,32,1.185,2.55,0,0,0.0,0.0
2025-10-24 09:13:24.760745,WBWF,PREDICTION,6.05,356,28.84,1015,37,1.171,8.35,720.19,69138.7,11523.116,11.523116
2025-10-24 09:13:24.848207,GZWF,PREDICTION,2.43,45,30.07,1015,25,1.166,3.36,46.56,13501.07,2250.179,2.250179
2025-10-24 09:13:24.874775,WBWF,PREDICTION,6.05,356,28.84,1015,37,1.171,8.35,720.19,69138.7,11523.116,11.523116
2025-10-24 09:13:27.027869,GZWF,PREDICTION,2.43,45,30.07,1015,25,1.166,3.36,46.56,13501.07,2250.179,2.250179
2025-10-24 09:13:27.133567,ZFWF,PREDICTION,1.66,353,25.5,1016,32,1.185,2.3,0,0,0.0,0.0
2025-10-24 09:14:21.893845,WBWF,PREDICTION,5.75,356,28.84,1015,37,1.171,7.94,618.04,59332.24,9888.707,9.888707
2025-10-24 09:14:24.239485,GZWF,PREDICTION,2.72,45,30.07,1015,25,1.166,3.76,65.38,18961.38,3160.23,3.16023
2025-10-24 09:14:24.324782,ZFWF,PREDICTION,1.98,353,25.5,1016,32,1.185,2.74,0,0,0.0,0.0
2025-10-24 09:15:21.888188,WBWF,PREDICTION,5.94,356,28.84,1015,37,1.171,8.2,680.67,65343.86,10890.643,10.890643
2025-10-24 09:15:24.229020,GZWF,PREDICTION,2.76,45,30.07,1015,25,1.166,3.8,67.84,19674.35,3279.059,3.279059
2025-10-24 09:15:24.314216,ZFWF,PREDICTION,2.07,353,25.5,1016,32,1.185,2.86,0,0,0.0,0.0
2025-10-24 09:16:21.875666,WBWF,PREDICTION,5.7,356,28.84,1015,37,1.171,7.87,601.68,57761.33,9626.889,9.626889
2025-10-24 09:16:24.378054,GZWF,PREDICTION,2.31,45,30.07,1015,25,1.166,3.19,40.08,11622.67,1937.111,1.937111
2025-10-24 09:16:24.478737,ZFWF,PREDICTION,1.9,353,25.5,1016,32,1.185,2.62,0,0,0.0,0.0
2025-10-24 09:17:21.882085,WBWF,PREDICTION,5.95,356,28.84,1015,37,1.171,8.22,685.78,65834.78,10972.463,10.972463
2025-10-24 09:17:24.369814,GZWF,PREDICTION,2.74,45,30.07,1015,25,1.166,3.78,66.62,19319.23,3219.872,3.219872
2025-10-24 09:17:24.469849,ZFWF,PREDICTION,1.56,353,25.5,1016,32,1.185,2.15,0,0,0.0,0.0
2025-10-24 09:18:21.885768,WBWF,PREDICTION,6.2,356,28.84,1015,37,1.171,8.55,773.51,74257.09,12376.182,12.376182
2025-10-24 09:18:24.309661,GZWF,PREDICTION,2.71,45,30.07,1015,25,1.166,3.75,64.8,18793.13,3132.188,3.132188
2025-10-24 09:18:24.395733,ZFWF,PREDICTION,2.06,353,25.5,1016,32,1.185,2.85,0,0,0.0,0.0
2025-10-24 09:19:21.873872,WBWF,PREDICTION,6.15,356,28.84,1015,37,1.171,8.49,757.28,72698.94,12116.491,12.116491
2025-10-24 09:19:23.529636,GZWF,PREDICTION,2.43,45,30.07,1015,25,1.166,3.35,46.49,13481.17,2246.862,2.246862
2025-10-24 09:19:23.653430,ZFWF,PREDICTION,2.05,353,25.5,1016,32,1.185,2.83,0,0,0.0,0.0
2025-10-24 09:48:11.366703,WBWF,API,6.05,355,29.65,1014,34,1.167,8.35,717.69,68898.45,11483.076,11.483076
2025-10-24 09:48:13.268367,GZWF,API,3.1,44,31.31,1015,22,1.161,4.28,96.12,27874.62,4645.77,4.64577
2025-10-24 09:48:13.492932,ZFWF,API,1.78,325,26.68,1016,28,1.18,2.46,0,0,0.0,0.0
2025-10-24 09:48:13.581661,WBWF,PREDICTION,5.94,355,29.65,1014,34,1.167,8.19,678.08,65095.69,10849.282,10.849282
2025-10-24 09:48:13.663294,GZWF,PREDICTION,3.17,44,31.31,1015,22,1.161,4.37,102.32,29671.73,4945.288,4.945288
2025-10-24 09:48:13.744608,ZFWF,PREDICTION,1.94,325,26.68,1016,28,1.18,2.68,0,0,0.0,0.0
2025-10-24 09:48:19.591348,WBWF,PREDICTION,5.94,355,29.65,1014,34,1.167,8.19,678.08,65095.69,10849.282,10.849282
2025-10-24 09:48:21.397280,GZWF,PREDICTION,3.0,44,31.31,1015,22,1.161,4.14,87.33,25326.68,4221.114,4.221114
2025-10-24 09:48:21.504174,ZFWF,PREDICTION,1.79,325,26.68,1016,28,1.18,2.47,0,0,0.0,0.0
2025-10-24 09:48:29.580030,WBWF,PREDICTION,6.08,355,29.65,1014,34,1.167,8.39,727.11,69802.35,11633.725,11.633725
2025-10-24 09:48:31.240282,GZWF,PREDICTION,3.16,44,31.31,1015,22,1.161,4.37,102.19,29636.2,4939.366,4.939366
2025-10-24 09:48:31.316050,ZFWF,PREDICTION,1.84,325,26.68,1016,28,1.18,2.53,0,0,0.0,0.0
2025-10-24 09:48:34.841625,WBWF,PREDICTION,6.16,355,29.65,1014,34,1.167,8.5,755.98,72573.7,12095.616,12.095616
2025-10-24 09:48:36.400801,GZWF,PREDICTION,3.16,44,31.31,1015,22,1.161,4.37,102.19,29636.2,4939.366,4.939366
2025-10-24 09:48:36.477889,ZFWF,PREDICTION,1.84,325,26.68,1016,28,1.18,2.53,0,0,0.0,0.0
2025-10-24 09:48:44.847025,WBWF,PREDICTION,6.19,355,29.65,1014,34,1.167,8.55,770.1,73929.54,12321.59,12.32159
2025-10-24 09:48:46.519412,GZWF,PREDICTION,3.23,44,31.31,1015,22,1.161,4.46,109.09,31635.17,5272.529,5.272529
2025-10-24 09:48:46.597023,ZFWF,PREDICTION,1.7,325,26.68,1016,28,1.18,2.35,0,0,0.0,0.0
2025-10-24 09:48:54.849708,WBWF,PREDICTION,5.99,355,29.65,1014,34,1.167,8.27,697.16,66927.62,11154.603,11.154603
2025-10-24 09:48:56.705732,GZWF,PREDICTION,3.29,44,31.31,1015,22,1.161,4.54,114.55,33218.64,5536.441,5.536441
2025-10-24 09:48:56.812685,ZFWF,PREDICTION,1.59,325,26.68,1016,28,1.18,2.2,0,0,0.0,0.0
2025-10-24 09:49:04.843435,WBWF,PREDICTION,5.85,355,29.65,1014,34,1.167,8.08,649.21,62324.24,10387.374,10.387374
2025-10-24 09:49:06.655223,GZWF,PREDICTION,3.31,44,31.31,1015,22,1.161,4.57,116.72,33848.64,5641.441,5.641441
2025-10-24 09:49:06.764176,ZFWF,PREDICTION,1.66,325,26.68,1016,28,1.18,2.29,0,0,0.0,0.0
2025-10-24 09:49:14.834725,WBWF,PREDICTION,6.07,355,29.65,1014,34,1.167,8.38,726.4,69734.88,11622.48,11.62248
2025-10-24 09:49:16.734626,GZWF,PREDICTION,3.07,44,31.31,1015,22,1.161,4.24,93.2,27028.73,4504.789,4.504789
2025-10-24 09:49:16.860566,ZFWF,PREDICTION,1.9,325,26.68,1016,28,1.18,2.62,0,0,0.0,0.0
2025-10-24 09:49:19.836202,WBWF,PREDICTION,6.07,355,29.65,1014,34,1.167,8.38,726.4,69734.88,11622.48,11.62248
2025-10-24 09:49:21.773752,GZWF,PREDICTION,2.97,44,31.31,1015,22,1.161,4.09,84.2,24417.04,4069.507,4.069507
2025-10-24 09:49:21.879552,ZFWF,PREDICTION,1.8,325,26.68,1016,28,1.18,2.49,0,0,0.0,0.0
2025-10-24 09:49:24.845321,WBWF,PREDICTION,6.34,355,29.65,1014,34,1.167,8.75,825.58,79255.7,13209.283,13.209283
2025-10-24 09:49:26.442735,GZWF,PREDICTION,2.97,44,31.31,1015,22,1.161,4.09,84.2,24417.04,4069.507,4.069507
2025-10-24 09:49:26.519816,ZFWF,PREDICTION,1.8,325,26.68,1016,28,1.18,2.49,0,0,0.0,0.0
2025-10-24 09:49:34.839731,WBWF,PREDICTION,6.11,355,29.65,1014,34,1.167,8.44,740.86,71122.94,11853.823,11.853823
2025-10-24 09:49:36.483392,GZWF,PREDICTION,3.35,44,31.31,1015,22,1.161,4.62,121.07,35110.05,5851.675,5.851675
2025-10-24 09:49:36.559417,ZFWF,PREDICTION,1.66,325,26.68,1016,28,1.18,2.3,0,0,0.0,0.0
2025-10-24 09:49:44.844651,WBWF,PREDICTION,6.0,355,29.65,1014,34,1.167,8.29,701.2,67314.73,11219.122,11.219122
2025-10-24 09:49:46.490658,GZWF,PREDICTION,3.13,44,31.31,1015,22,1.161,4.32,98.76,28639.06,4773.177,4.773177
2025-10-24 09:49:46.565327,ZFWF,PREDICTION,1.95,325,26.68,1016,28,1.18,2.69,0,0,0.0,0.0
2025-10-24 09:49:54.843621,WBWF,PREDICTION,6.16,355,29.65,1014,34,1.167,8.51,759.19,72881.81,12146.968,12.146968
2025-10-24 09:49:56.517300,GZWF,PREDICTION,2.85,44,31.31,1015,22,1.161,3.93,74.68,21658.41,3609.734,3.609734
2025-10-24 09:49:56.596275,ZFWF,PREDICTION,1.64,325,26.68,1016,28,1.18,2.27,0,0,0.0,0.0
2025-10-24 09:49:59.846255,WBWF,PREDICTION,6.16,355,29.65,1014,34,1.167,8.51,759.19,72881.81,12146.968,12.146968
2025-10-24 09:50:01.347160,GZWF,PREDICTION,3.25,44,31.31,1015,22,1.161,4.49,110.92,32166.05,5361.008,5.361008
2025-10-24 09:50:01.424188,ZFWF,PREDICTION,1.69,325,26.68,1016,28,1.18,2.34,0,0,0.0,0.0
2025-10-24 09:50:21.871132,WBWF,PREDICTION,6.06,355,29.65,1014,34,1.167,8.36,720.21,69140.1,11523.35,11.52335
2025-10-24 09:50:23.602805,GZWF,PREDICTION,2.87,44,31.31,1015,22,1.161,3.96,76.35,22142.86,3690.477,3.690477
2025-10-24 09:50:23.681041,ZFWF,PREDICTION,1.93,325,26.68,1016,28,1.18,2.66,0,0,0.0,0.0
2025-10-24 09:51:21.881720,WBWF,PREDICTION,6.13,355,29.65,1014,34,1.167,8.47,747.69,71778.51,11963.085,11.963085
2025-10-24 09:51:23.811141,GZWF,PREDICTION,3.27,44,31.31,1015,22,1.161,4.51,112.36,32584.31,5430.718,5.430718
2025-10-24 09:51:23.915734,ZFWF,PREDICTION,1.5,325,26.68,1016,28,1.18,2.06,0,0,0.0,0.0
2025-10-24 09:52:21.883533,WBWF,PREDICTION,5.81,355,29.65,1014,34,1.167,8.02,635.97,61052.82,10175.47,10.17547
2025-10-24 09:52:23.490559,GZWF,PREDICTION,2.95,44,31.31,1015,22,1.161,4.07,82.8,24011.66,4001.944,4.001944
2025-10-24 09:52:23.562355,ZFWF,PREDICTION,1.87,325,26.68,1016,28,1.18,2.58,0,0,0.0,0.0
2025-10-24 09:53:21.876371,WBWF,PREDICTION,5.96,355,29.65,1014,34,1.167,8.23,686.66,65919.47,10986.578,10.986578
2025-10-24 09:53:23.785331,GZWF,PREDICTION,3.27,44,31.31,1015,22,1.161,4.52,112.95,32755.99,5459.332,5.459332
2025-10-24 09:53:23.875816,ZFWF,PREDICTION,1.58,325,26.68,1016,28,1.18,2.18,0,0,0.0,0.0
2025-10-24 09:54:21.869950,WBWF,PREDICTION,6.29,355,29.65,1014,34,1.167,8.68,806.71,77443.92,12907.32,12.90732
2025-10-24 09:54:23.710791,GZWF,PREDICTION,3.19,44,31.31,1015,22,1.161,4.4,104.35,30261.92,5043.653,5.043653
2025-10-24 09:54:23.798966,ZFWF,PREDICTION,1.8,325,26.68,1016,28,1.18,2.48,0,0,0.0,0.0
2025-10-24 09:55:21.869127,WBWF,PREDICTION,5.95,355,29.65,1014,34,1.167,8.21,682.51,65521.42,10920.237,10.920237
2025-10-24 09:55:23.748632,GZWF,PREDICTION,3.19,44,31.31,1015,22,1.161,4.4,104.27,30239.32,5039.887,5.039887
2025-10-24 09:55:23.822579,ZFWF,PREDICTION,1.79,325,26.68,1016,28,1.18,2.48,0,0,0.0,0.0
2025-10-24 09:56:21.883733,WBWF,PREDICTION,6.18,355,29.65,1014,34,1.167,8.54,766.62,73595.86,12265.977,12.265977
2025-10-24 09:56:23.640645,GZWF,PREDICTION,3.13,44,31.31,1015,22,1.161,4.32,98.56,28581.24,4763.54,4.76354
2025-10-24 09:56:23.722564,ZFWF,PREDICTION,1.87,325,26.68,1016,28,1.18,2.58,0,0,0.0,0.0
2025-10-24 09:57:21.884817,WBWF,PREDICTION,6.23,355,29.65,1014,34,1.167,8.59,782.26,75097.12,12516.186,12.516186
2025-10-24 09:57:23.845543,GZWF,PREDICTION,2.94,44,31.31,1015,22,1.161,4.06,82.0,23778.62,3963.103,3.963103
2025-10-24 09:57:23.950252,ZFWF,PREDICTION,1.75,325,26.68,1016,28,1.18,2.42,0,0,0.0,0.0
2025-10-24 09:58:22.065084,WBWF,API,6.05,355,29.65,1014,34,1.167,8.35,717.69,68898.45,11483.076,11.483076
2025-10-24 09:58:23.999366,GZWF,API,3.1,44,31.31,1015,22,1.161,4.28,96.12,27874.62,4645.77,4.64577
2025-10-24 09:58:24.277602,ZFWF,API,1.78,325,26.68,1016,28,1.18,2.46,0,0,0.0,0.0
2025-10-24 09:58:24.386895,WBWF,PREDICTION,5.94,355,29.65,1014,34,1.167,8.2,678.53,65138.43,10856.405,10.856405
2025-10-24 09:58:24.493526,GZWF,PREDICTION,3.09,44,31.31,1015,22,1.161,4.27,95.48,27689.52,4614.92,4.61492
2025-10-24 09:58:24.599670,ZFWF,PREDICTION,2.04,325,26.68,1016,28,1.18,2.82,0,0,0.0,0.0
2025-10-24 09:59:21.886150,WBWF,PREDICTION,6.16,355,29.65,1014,34,1.167,8.5,757.18,72689.63,12114.938,12.114938
2025-10-24 09:59:23.794625,GZWF,PREDICTION,3.33,44,31.31,1015,22,1.161,4.59,118.73,34432.23,5738.705,5.738705
2025-10-24 09:59:23.898690,ZFWF,PREDICTION,1.79,325,26.68,1016,28,1.18,2.48,0,0,0.0,0.0
2025-10-24 10:00:21.884850,WBWF,PREDICTION,5.92,355,29.65,1014,34,1.167,8.17,672.48,64557.77,10759.629,10.759629
2025-10-24 10:00:23.859667,GZWF,PREDICTION,3.17,44,31.31,1015,22,1.161,4.38,102.95,29855.01,4975.835,4.975835
2025-10-24 10:00:23.962168,ZFWF,PREDICTION,2.01,325,26.68,1016,28,1.18,2.78,0,0,0.0,0.0
2025-10-24 10:01:21.881457,WBWF,PREDICTION,6.33,355,29.65,1014,34,1.167,8.74,822.36,78946.5,13157.75,13.15775
2025-10-24 10:01:23.923252,GZWF,PREDICTION,3.03,44,31.31,1015,22,1.161,4.19,90.12,26133.98,4355.663,4.355663
2025-10-24 10:01:24.027499,ZFWF,PREDICTION,1.7,325,26.68,1016,28,1.18,2.34,0,0,0.0,0.0
2025-10-24 10:02:21.883637,WBWF,PREDICTION,6.26,355,29.65,1014,34,1.167,8.64,794.0,76223.69,12703.949,12.703949
2025-10-24 10:02:23.814009,GZWF,PREDICTION,3.38,44,31.31,1015,22,1.161,4.66,124.46,36094.61,6015.768,6.015768
2025-10-24 10:02:23.902655,ZFWF,PREDICTION,1.56,325,26.68,1016,28,1.18,2.15,0,0,0.0,0.0
2025-10-24 10:03:21.883564,WBWF,PREDICTION,6.35,355,29.65,1014,34,1.167,8.76,828.05,79492.7,13248.783,13.248783
2025-10-24 10:03:23.770135,GZWF,PREDICTION,3.39,44,31.31,1015,22,1.161,4.68,125.84,36494.51,6082.418,6.082418
2025-10-24 10:03:23.856732,ZFWF,PREDICTION,1.57,325,26.68,1016,28,1.18,2.17,0,0,0.0,0.0
2025-10-24 10:04:21.873777,WBWF,PREDICTION,5.78,355,29.65,1014,34,1.167,7.98,627.28,60219.36,10036.56,10.03656
2025-10-24 10:04:23.659020,GZWF,PREDICTION,2.94,44,31.31,1015,22,1.161,4.05,81.59,23660.99,3943.498,3.943498
2025-10-24 10:04:23.746223,ZFWF,PREDICTION,1.58,325,26.68,1016,28,1.18,2.18,0,0,0.0,0.0
2025-10-24 10:05:21.877868,WBWF,PREDICTION,6.25,355,29.65,1014,34,1.167,8.63,791.72,76005.48,12667.581,12.667581
2025-10-24 10:05:23.650802,GZWF,PREDICTION,3.01,44,31.31,1015,22,1.161,4.15,87.57,25396.46,4232.743,4.232743
2025-10-24 10:05:23.737612,ZFWF,PREDICTION,2.02,325,26.68,1016,28,1.18,2.78,0,0,0.0,0.0
2025-10-24 10:06:21.885006,WBWF,PREDICTION,6.11,355,29.65,1014,34,1.167,8.44,740.7,71106.79,11851.132,11.851132
2025-10-24 10:06:23.812677,GZWF,PREDICTION,2.94,44,31.31,1015,22,1.161,4.06,82.17,23828.05,3971.341,3.971341
2025-10-24 10:06:23.904068,ZFWF,PREDICTION,2.08,325,26.68,1016,28,1.18,2.87,0,0,0.0,0.0
2025-10-24 10:36:23.047460,WBWF,API,6.1,0,30.08,1014,31,1.165,8.42,734.59,70520.69,11753.448,11.753448
2025-10-24 10:36:24.904434,GZWF,API,4.18,38,31.94,1014,20,1.158,5.77,234.92,68128.19,11354.698,11.354698
2025-10-24 10:36:25.144874,ZFWF,API,2.55,321,27.7,1015,25,1.175,3.52,54.14,2707.05,451.175,0.451175
2025-10-24 10:36:25.235474,WBWF,PREDICTION,6.29,0,30.08,1014,31,1.165,8.68,806.02,77377.65,12896.276,12.896276
2025-10-24 10:36:25.320802,GZWF,PREDICTION,4.25,38,31.94,1014,20,1.158,5.87,247.23,71695.93,11949.322,11.949322
2025-10-24 10:36:25.404572,ZFWF,PREDICTION,2.52,321,27.7,1015,25,1.175,3.48,52.45,2622.34,437.057,0.437057
2025-10-24 10:36:28.657804,WBWF,PREDICTION,6.29,0,30.08,1014,31,1.165,8.68,806.02,77377.65,12896.276,12.896276
2025-10-24 10:36:30.334927,GZWF,PREDICTION,4.3,38,31.94,1014,20,1.158,5.93,255.16,73997.73,12332.955,12.332955
2025-10-24 10:36:30.414724,ZFWF,PREDICTION,2.53,321,27.7,1015,25,1.175,3.49,52.89,2644.58,440.763,0.440763
2025-10-24 10:36:37.845046,WBWF,PREDICTION,6.21,0,30.08,1014,31,1.165,8.57,774.95,74395.45,12399.241,12.399241
2025-10-24 10:36:39.812823,GZWF,PREDICTION,4.3,38,31.94,1014,20,1.158,5.93,255.16,73997.73,12332.955,12.332955
2025-10-24 10:36:39.913291,ZFWF,PREDICTION,2.53,321,27.7,1015,25,1.175,3.49,52.89,2644.58,440.763,0.440763
2025-10-24 10:36:47.833777,WBWF,PREDICTION,6.32,0,30.08,1014,31,1.165,8.72,815.48,78285.98,13047.663,13.047663
2025-10-24 10:36:49.464806,GZWF,PREDICTION,3.94,38,31.94,1014,20,1.158,5.44,197.29,57213.28,9535.546,9.535546
2025-10-24 10:36:49.540850,ZFWF,PREDICTION,2.41,321,27.7,1015,25,1.175,3.32,45.48,2273.87,378.978,0.378978
2025-10-24 10:37:21.886583,WBWF,PREDICTION,5.94,0,30.08,1014,31,1.165,8.2,677.74,65062.62,10843.77,10.84377
2025-10-24 10:37:22.839883,WBWF,PREDICTION,5.94,0,30.08,1014,31,1.165,8.2,677.74,65062.62,10843.77,10.84377
2025-10-24 10:37:24.474450,GZWF,PREDICTION,4.04,38,31.94,1014,20,1.158,5.57,211.76,61410.33,10235.056,10.235056
2025-10-24 10:37:24.557772,ZFWF,PREDICTION,2.44,321,27.7,1015,25,1.175,3.37,47.66,2383.24,397.207,0.397207
2025-10-24 10:38:21.874737,WBWF,PREDICTION,6.38,0,30.08,1014,31,1.165,8.81,840.83,80719.54,13453.257,13.453257
2025-10-24 10:38:22.848243,WBWF,PREDICTION,6.38,0,30.08,1014,31,1.165,8.81,840.83,80719.54,13453.257,13.453257
2025-10-24 10:38:24.363424,GZWF,PREDICTION,4.14,38,31.94,1014,20,1.158,5.71,227.79,66059.33,11009.889,11.009889
2025-10-24 10:38:24.438216,ZFWF,PREDICTION,2.56,321,27.7,1015,25,1.175,3.53,54.74,2736.78,456.129,0.456129
2025-10-24 10:39:21.877474,WBWF,PREDICTION,6.23,0,30.08,1014,31,1.165,8.6,783.85,75249.39,12541.565,12.541565
2025-10-24 10:39:22.841529,WBWF,PREDICTION,6.23,0,30.08,1014,31,1.165,8.6,783.85,75249.39,12541.565,12.541565
2025-10-24 10:39:24.450229,GZWF,PREDICTION,4.33,38,31.94,1014,20,1.158,5.98,260.87,75651.55,12608.591,12.608591
2025-10-24 10:39:24.532239,ZFWF,PREDICTION,2.5,321,27.7,1015,25,1.175,3.46,51.2,2560.01,426.668,0.426668
2025-10-24 10:40:21.881964,WBWF,PREDICTION,6.23,0,30.08,1014,31,1.165,8.6,783.46,75212.61,12535.435,12.535435
2025-10-24 10:40:22.845755,WBWF,PREDICTION,6.23,0,30.08,1014,31,1.165,8.6,783.46,75212.61,12535.435,12.535435
2025-10-24 10:40:24.487662,GZWF,PREDICTION,4.0,38,31.94,1014,20,1.158,5.52,206.14,59779.36,9963.227,9.963227
2025-10-24 10:40:24.574457,ZFWF,PREDICTION,2.3,321,27.7,1015,25,1.175,3.18,39.75,1987.71,331.285,0.331285
2025-10-24 10:41:21.871229,WBWF,PREDICTION,6.03,0,30.08,1014,31,1.165,8.32,708.22,67988.78,11331.463,11.331463
2025-10-24 10:41:22.848741,WBWF,PREDICTION,6.03,0,30.08,1014,31,1.165,8.32,708.22,67988.78,11331.463,11.331463
2025-10-24 10:41:24.404422,GZWF,PREDICTION,4.45,38,31.94,1014,20,1.158,6.14,282.66,81972.67,13662.111,13.662111
2025-10-24 10:41:24.481942,ZFWF,PREDICTION,2.69,321,27.7,1015,25,1.175,3.71,63.6,3180.0,530.0,0.53
2025-10-24 10:42:21.879046,WBWF,PREDICTION,5.96,0,30.08,1014,31,1.165,8.22,683.79,65643.44,10940.573,10.940573
2025-10-24 10:42:22.831686,WBWF,PREDICTION,5.96,0,30.08,1014,31,1.165,8.22,683.79,65643.44,10940.573,10.940573
2025-10-24 10:42:24.590071,GZWF,PREDICTION,4.09,38,31.94,1014,20,1.158,5.65,220.12,63834.95,10639.158,10.639158
2025-10-24 10:42:24.665487,ZFWF,PREDICTION,2.53,321,27.7,1015,25,1.175,3.49,52.83,2641.69,440.282,0.440282
2025-10-24 10:43:21.886129,WBWF,PREDICTION,6.39,0,30.08,1014,31,1.165,8.82,842.89,80917.55,13486.258,13.486258
2025-10-24 10:43:22.841300,WBWF,PREDICTION,6.39,0,30.08,1014,31,1.165,8.82,842.89,80917.55,13486.258,13.486258
2025-10-24 10:43:24.550136,GZWF,PREDICTION,4.41,38,31.94,1014,20,1.158,6.09,276.65,80227.89,13371.315,13.371315
